Time,VS_CS_Erlang_RNC,VS_CSLoad_Erlang_Equiv_RNC,VS_PSLoad_Thruput_RNC,VS_R99PSLoad_DLThruput_RNC,VS_R99PSLoad_ULThruput_RNC,VS_HSDPAPSLoad_DLThruput_RNC,VS_HSUPAPSLoad_ULThruput_RNC,VS_RB_AMR_DL_RNC_custom,VS_RB_CS_Conv_DL_64_RNC
2014-09-24 15:00:00,572.877,1491.868,245488.792,123.942,2691.406,206182.261,36485.878,1158.513,0.006
2014-09-24 15:30:00,599.845,1537.514,239648.433,96.997,2561.814,201367.342,35617.056,1202.989,0.014
2014-09-24 16:00:00,591.495,1515.442,256283.369,76.436,2539.436,213765.539,39896.669,1177.133,0.008
2014-09-24 16:30:00,604.216,1579.869,249821.458,79.933,2787.756,208397.183,38551.319,1226.928,0.017
2014-09-24 17:00:00,617.846,1583.038,239272.719,74.219,2500.953,200063.608,36628.642,1232.547,0.000
2014-09-24 17:30:00,598.999,1535.203,243332.956,182.144,2698.064,207077.728,33369.694,1190.139,0.011
2014-09-24 18:00:00,550.773,1437.787,224951.575,244.925,3072.161,188768.492,32860.664,1113.469,0.061
2014-09-24 18:30:00,466.658,1209.172,209751.819,90.725,2725.319,176746.967,30183.494,922.139,0.003
2014-09-24 19:00:00,383.076,991.233,199870.781,28.708,1659.925,170747.317,27429.628,768.672,0.017
2014-09-24 19:30:00,356.976,939.406,183272.386,34.239,1304.967,154339.986,27587.939,738.461,0.044
2014-09-24 20:00:00,362.212,956.283,169408.403,45.847,1699.214,141584.267,26073.958,735.133,0.019
2014-09-24 20:30:00,365.745,971.122,171221.128,25.956,1368.486,145305.711,24515.750,752.894,0.000
2014-09-24 21:00:00,367.986,971.033,157266.544,80.583,1386.067,131795.353,23999.322,741.097,0.125
2014-09-24 21:30:00,329.083,899.031,166424.094,96.039,1439.611,141038.492,23844.869,688.356,0.114
2014-09-24 22:00:00,315.891,824.276,158977.353,91.850,1197.814,134012.589,23670.044,626.873,0.000
2014-09-24 22:30:00,259.511,628.453,158014.775,78.944,1005.644,135912.883,21012.336,479.675,0.003
2014-09-24 23:00:00,181.313,428.956,164832.244,32.006,834.981,143193.767,20766.586,331.761,0.000
2014-09-24 23:30:00,126.544,291.372,140304.606,23.394,634.111,123644.700,15997.672,222.203,0.000
2014-09-25 00:00:00,91.884,209.325,132560.961,21.172,413.789,117492.389,14628.978,152.722,0.019
2014-09-25 00:30:00,66.635,138.014,110874.672,5.189,230.700,99836.206,10797.950,103.450,0.003
2014-09-25 01:00:00,37.161,101.578,91341.331,4.425,158.550,82761.028,8412.647,77.131,0.000
2014-09-25 01:30:00,32.849,86.217,77056.858,5.581,140.944,70072.750,6833.017,67.361,0.000
2014-09-25 02:00:00,32.347,75.650,77616.417,2.983,107.147,71392.589,6110.067,59.444,0.000
2014-09-25 02:30:00,25.408,58.819,63856.408,2.378,72.389,59121.656,4656.472,43.414,0.000
2014-09-25 03:00:00,17.460,36.544,35756.431,1.744,77.744,32166.639,3506.764,28.028,0.000
2014-09-25 03:30:00,11.647,31.408,27892.489,1.192,59.633,24315.128,3513.217,23.644,0.003
2014-09-25 04:00:00,10.188,23.931,26017.358,0.992,45.378,22736.353,3231.339,18.514,0.000
2014-09-25 04:30:00,9.524,20.739,21198.914,1.622,52.531,18160.872,2980.594,16.447,0.011
2014-09-25 05:00:00,5.830,17.069,23590.714,0.397,45.672,20863.958,2677.425,12.528,0.000
2014-09-25 05:30:00,7.384,19.478,30585.408,0.800,31.333,27557.942,2992.194,14.358,0.000
2014-09-25 06:00:00,10.659,31.344,47484.628,7.150,74.411,42751.761,4646.900,23.486,0.000
2014-09-25 06:30:00,20.308,54.408,65384.872,14.678,122.300,56318.539,8924.586,41.758,0.000
2014-09-25 07:00:00,37.414,108.225,86819.928,21.019,200.392,76535.489,10058.064,81.069,0.000
2014-09-25 07:30:00,77.628,214.503,129389.789,53.939,575.147,113555.911,15199.442,161.850,0.000
2014-09-25 08:00:00,128.807,357.683,158265.136,187.014,1399.900,135521.014,21151.869,269.592,0.031
2014-09-25 08:30:00,217.120,597.289,198315.544,88.153,1768.339,169254.267,27199.464,453.694,0.000
2014-09-25 09:00:00,355.525,939.758,220383.939,77.283,2183.439,187891.758,30226.158,724.686,0.061
2014-09-25 09:30:00,436.966,1144.331,226876.239,69.600,2851.586,187110.850,36838.978,889.869,0.017
2014-09-25 10:00:00,517.404,1361.317,227460.897,157.136,2851.867,188271.878,36174.711,1053.686,0.025
2014-09-25 10:30:00,553.275,1441.581,244926.972,110.339,2910.494,204196.061,37704.892,1118.972,0.036
2014-09-25 11:00:00,577.281,1473.264,254185.772,129.394,2984.700,215180.278,35886.042,1149.264,0.006
2014-09-25 11:30:00,561.616,1463.628,236738.511,104.039,3207.183,198644.150,34777.883,1131.400,0.008
2014-09-25 12:00:00,496.660,1287.992,247561.361,150.014,3036.756,209931.817,34437.431,991.678,0.014
2014-09-25 12:30:00,404.778,1035.650,262241.956,64.667,2663.550,224602.047,34906.269,805.903,0.081
2014-09-25 13:00:00,359.244,919.192,255719.297,69.942,2582.147,218215.317,34846.539,709.708,0.008
2014-09-25 13:30:00,403.363,1043.039,244600.094,34.578,2233.875,206458.178,35868.150,810.622,0.122
2014-09-25 14:00:00,481.009,1244.461,249679.092,101.111,2592.611,211403.125,35576.858,972.464,0.011
2014-09-25 14:30:00,514.637,1338.781,255952.358,68.156,2646.261,216922.697,36309.883,1040.506,0.042
2014-09-25 15:00:00,548.404,1428.403,247195.233,60.019,2447.117,210036.058,34646.781,1110.711,0.014
2014-09-25 15:30:00,590.746,1535.978,250555.844,79.397,2473.119,212277.664,35720.392,1194.392,0.058
2014-09-25 16:00:00,594.567,1522.725,252489.325,80.064,2506.961,212188.117,37708.803,1186.248,0.000
2014-09-25 16:30:00,597.581,1539.589,254101.547,66.947,2065.461,215979.608,35984.156,1197.981,0.053
2014-09-25 17:00:00,597.370,1518.403,254015.386,52.153,2454.561,215026.294,36477.147,1182.475,0.000
2014-09-25 17:30:00,593.217,1550.644,245021.261,62.894,2212.947,210340.547,32399.475,1195.719,0.053
2014-09-25 18:00:00,563.745,1446.028,232476.469,216.444,2422.675,198305.314,31526.644,1120.489,0.017
2014-09-25 18:30:00,453.325,1157.272,213318.456,72.864,1939.039,181327.147,29974.247,899.433,0.014
2014-09-25 19:00:00,387.657,1030.333,197175.300,72.011,1465.053,167203.842,28429.175,794.183,0.011
2014-09-25 19:30:00,363.444,957.887,191982.094,29.625,1494.644,163124.447,27328.158,747.563,0.000
2014-09-25 20:00:00,371.904,984.613,183652.817,41.575,1456.478,156517.031,25632.522,751.693,0.008
2014-09-25 20:30:00,369.894,948.947,172361.378,28.161,1158.517,146135.497,25034.125,732.950,0.003
2014-09-25 21:00:00,341.353,931.317,167187.336,43.553,1230.289,140533.147,25375.164,716.078,0.006
2014-09-25 21:30:00,323.739,861.444,172855.375,35.344,1313.467,147227.289,24274.133,649.153,0.167
2014-09-25 22:00:00,288.263,779.341,172386.128,75.058,1125.172,147764.931,23415.942,592.319,0.003
2014-09-25 22:30:00,244.911,626.886,170786.672,77.608,1081.247,143956.194,25666.581,469.572,0.014
2014-09-25 23:00:00,200.377,461.808,176453.167,52.847,951.281,150546.950,24897.142,348.983,0.000
2014-09-25 23:30:00,122.422,278.272,154575.644,14.042,727.503,134297.425,19531.919,209.669,0.000
2014-09-26 00:00:00,90.063,209.125,138668.392,100.428,513.028,121378.175,16671.886,160.556,0.000
2014-09-26 00:30:00,56.528,145.061,116642.606,4.581,412.383,104891.086,11329.747,111.264,0.000
2014-09-26 01:00:00,50.024,106.478,100162.219,3.175,339.333,90059.725,9755.286,83.122,0.000
2014-09-26 01:30:00,33.459,72.422,71331.714,2.750,339.436,64419.744,6565.050,55.928,0.017
2014-09-26 02:00:00,28.305,59.747,53742.336,3.261,293.489,47802.231,5639.675,44.853,0.000
2014-09-26 02:30:00,16.448,47.261,45517.778,0.081,168.328,40663.647,4682.178,34.656,0.000
2014-09-26 03:00:00,15.361,40.758,42400.453,0.136,260.825,37951.364,4184.622,31.414,0.000
2014-09-26 03:30:00,14.198,26.986,26499.297,0.269,85.694,23442.025,2967.739,20.364,0.000
2014-09-26 04:00:00,8.946,24.350,32753.394,0.569,110.253,29666.422,2972.861,18.372,0.000
2014-09-26 04:30:00,6.617,18.136,22521.458,0.233,51.733,19473.569,2992.525,13.308,0.000
2014-09-26 05:00:00,6.413,16.378,21612.206,0.172,119.811,18824.953,2663.944,12.417,0.000
2014-09-26 05:30:00,6.779,17.442,26419.161,0.136,53.908,22862.717,3498.861,12.919,0.000
2014-09-26 06:00:00,10.397,30.331,42501.367,16.308,83.711,36445.456,5951.428,23.442,0.039
2014-09-26 06:30:00,25.575,72.386,61532.228,7.442,181.864,52877.797,8460.278,54.608,0.003
2014-09-26 07:00:00,45.111,132.222,91297.633,13.764,278.425,79212.194,11788.142,96.722,0.000
2014-09-26 07:30:00,79.404,208.997,126165.244,24.569,655.836,108539.831,16939.875,158.536,0.000
2014-09-26 08:00:00,131.933,370.281,176321.586,84.997,1387.836,151528.122,23315.292,276.442,0.006
2014-09-26 08:30:00,218.471,602.817,206934.789,60.106,1835.644,174459.644,30573.919,457.167,0.014
2014-09-26 09:00:00,352.625,938.378,233506.972,32.803,2298.208,197099.925,34070.619,719.900,0.008
2014-09-26 09:30:00,447.807,1186.914,242582.019,62.636,2866.128,205194.156,34453.775,925.436,0.006
2014-09-26 10:00:00,511.798,1335.644,252108.433,90.147,3419.986,211314.747,37278.219,1039.267,0.019
2014-09-26 10:30:00,558.654,1463.475,253976.125,89.769,3076.903,212595.089,38209.061,1133.367,0.050
2014-09-26 11:00:00,594.803,1519.881,254730.953,75.742,3275.625,214838.653,36535.686,1178.022,0.008
2014-09-26 11:30:00,576.897,1472.222,240722.406,93.992,3114.067,201259.356,36249.636,1132.690,0.003
2014-09-26 12:00:00,501.669,1324.200,255741.458,127.053,3319.472,216294.883,35994.708,1020.583,0.014
2014-09-26 12:30:00,431.479,1113.083,288043.942,78.508,3541.542,246729.517,37688.897,862.858,0.003
2014-09-26 13:00:00,386.803,989.206,267881.556,48.744,2984.867,228373.425,36469.208,767.331,0.011
2014-09-26 13:30:00,425.142,1092.100,256087.275,69.394,2936.994,215420.497,37655.100,848.572,0.056
2014-09-26 14:00:00,486.840,1277.067,255315.367,110.167,3299.744,214517.503,37382.681,1000.225,0.008
2014-09-26 14:30:00,553.775,1422.525,264090.381,84.781,3490.661,222631.311,37878.161,1114.575,0.008
2014-09-26 15:00:00,571.953,1475.858,254732.603,99.434,3186.639,214420.523,37020.681,1150.144,0.008
2014-09-26 15:30:00,613.196,1588.758,250850.056,95.494,2992.414,212122.081,35634.742,1237.239,0.061
2014-09-26 16:00:00,619.611,1598.806,255890.128,100.883,3103.117,216510.961,36169.803,1238.700,0.036
2014-09-26 16:30:00,609.939,1574.497,251521.961,72.261,2836.567,212407.258,36200.431,1229.633,0.008
2014-09-26 17:00:00,628.768,1624.808,228046.736,57.569,2599.992,190867.200,34516.542,1252.772,0.008
2014-09-26 17:30:00,621.411,1605.131,257150.153,92.786,3163.206,217762.017,36126.747,1235.897,0.014
2014-09-26 18:00:00,589.423,1535.042,256790.286,159.606,3434.669,216560.869,36629.853,1180.503,0.103
2014-09-26 18:30:00,492.380,1271.911,240977.267,107.992,2853.867,204643.214,33366.808,985.111,0.411
2014-09-26 19:00:00,409.684,1064.056,228834.272,69.836,2088.347,195262.853,31408.081,814.550,0.192
2014-09-26 19:30:00,370.108,971.936,205149.589,69.511,1747.128,173522.664,29805.033,751.756,0.033
2014-09-26 20:00:00,367.456,977.986,191567.681,51.883,1696.167,160089.892,29724.553,759.436,0.272
2014-09-26 20:30:00,355.453,957.906,181635.650,46.989,1547.794,154162.636,25873.119,736.392,0.000
2014-09-26 21:00:00,373.277,961.650,170368.600,88.681,1355.292,144998.150,23921.414,742.314,0.167
2014-09-26 21:30:00,327.588,866.264,170327.475,78.172,1366.278,144620.147,24257.736,660.942,0.028
2014-09-26 22:00:00,295.800,754.119,166862.631,62.272,1282.219,142895.406,22617.672,574.961,0.000
2014-09-26 22:30:00,242.324,651.728,145402.361,27.281,1047.397,125124.203,19198.458,496.539,0.000
2014-09-26 23:00:00,192.678,479.128,159513.699,78.203,822.445,139034.285,19573.745,359.069,0.000
2014-09-26 23:30:00,137.668,318.036,152693.575,33.989,740.650,134922.261,16991.717,243.292,0.097
2014-09-27 00:00:00,103.595,229.156,140621.989,20.419,564.114,124584.636,15448.067,169.756,0.003
2014-09-27 00:30:00,67.513,162.172,119003.869,59.964,359.686,105963.708,12615.844,123.628,0.000
2014-09-27 01:00:00,51.745,124.628,80007.944,22.136,281.669,71010.681,8688.797,91.408,0.000
2014-09-27 01:30:00,45.150,91.256,73505.881,13.417,236.411,63589.811,9661.589,70.306,0.000
2014-09-27 02:00:00,26.387,62.778,58828.333,1.275,224.342,52088.969,6510.203,48.425,0.000
2014-09-27 02:30:00,20.455,58.087,35359.797,1.158,69.153,30809.081,4476.911,44.635,0.008
2014-09-27 03:00:00,19.135,51.898,31159.511,6.839,47.439,27238.453,3863.347,39.947,0.000
2014-09-27 03:30:00,17.838,37.444,29101.386,0.206,55.028,25439.075,3603.622,27.508,0.003
2014-09-27 04:00:00,12.273,32.517,28966.408,0.192,29.664,25598.536,3334.656,24.186,0.000
2014-09-27 04:30:00,9.377,27.981,24139.450,0.339,35.281,21452.428,2648.111,20.600,0.000
2014-09-27 05:00:00,7.010,18.636,19412.731,0.411,31.114,16799.803,2578.144,14.372,0.000
2014-09-27 05:30:00,8.916,20.478,21461.600,0.175,83.783,18392.689,2981.644,17.172,0.000
2014-09-27 06:00:00,12.388,30.558,35245.275,4.253,101.669,30813.589,4321.250,23.658,0.000
2014-09-27 06:30:00,20.590,57.894,59544.139,6.675,163.022,51235.286,8134.403,43.272,0.000
2014-09-27 07:00:00,32.778,87.928,69546.281,9.153,192.042,61301.261,8038.997,67.222,0.003
2014-09-27 07:30:00,55.633,160.081,80944.733,16.769,259.819,70358.714,10304.383,121.367,0.008
2014-09-27 08:00:00,99.345,269.422,117526.586,28.708,388.506,102897.664,14206.547,202.725,0.000
2014-09-27 08:30:00,141.926,396.850,142870.336,68.936,574.939,119523.183,22698.197,297.311,0.000
2014-09-27 09:00:00,206.937,571.625,161826.811,24.242,790.100,131695.178,29312.144,435.678,0.011
2014-09-27 09:30:00,263.328,699.497,175969.553,29.592,1058.225,142833.833,32042.681,535.283,0.047
2014-09-27 10:00:00,309.114,812.172,203780.092,29.419,1297.317,168872.567,33575.567,629.136,0.069
2014-09-27 10:30:00,350.282,905.564,208665.244,34.206,1591.197,172315.950,34718.761,699.906,0.003
2014-09-27 11:00:00,357.215,936.508,211357.453,52.961,1660.333,171843.647,37795.211,716.258,0.033
2014-09-27 11:30:00,368.928,958.717,227345.225,34.603,1959.581,185013.136,40332.689,736.275,0.078
2014-09-27 12:00:00,352.312,906.233,236655.803,30.097,2242.897,194918.892,39458.628,696.208,0.033
2014-09-27 12:30:00,311.043,825.767,230243.525,28.439,2152.611,188846.253,39210.936,633.253,0.003
2014-09-27 13:00:00,298.360,762.291,237907.378,56.464,2086.183,193995.939,41763.586,595.752,0.000
2014-09-27 13:30:00,295.154,771.644,217219.681,71.453,2142.278,175935.458,39065.231,596.839,0.000
2014-09-27 14:00:00,312.740,808.958,222545.447,200.700,2010.467,181857.489,38471.464,622.472,0.000
2014-09-27 14:30:00,326.322,846.117,219651.733,89.019,2218.811,179404.056,37934.586,657.631,0.028
2014-09-27 15:00:00,340.623,865.845,226936.667,81.742,2713.283,185239.506,38896.881,673.310,0.014
2014-09-27 15:30:00,339.269,889.617,215052.914,75.817,2147.825,175617.678,37206.231,684.453,0.072
2014-09-27 16:00:00,359.932,956.636,223519.258,174.167,2133.939,181963.844,39241.969,738.081,0.006
2014-09-27 16:30:00,379.002,976.722,227005.872,54.592,2097.111,186911.894,37936.928,753.400,0.025
2014-09-27 17:00:00,391.088,1013.561,229519.933,66.039,1939.636,190238.850,37270.228,787.853,0.011
2014-09-27 17:30:00,392.947,1010.131,218951.631,58.169,2001.467,179472.894,37413.825,781.392,0.011
2014-09-27 18:00:00,361.044,950.972,204864.178,44.247,1836.147,173027.006,29951.567,729.889,0.050
2014-09-27 18:30:00,337.079,881.731,200865.011,43.386,1801.942,169770.086,29244.322,670.864,0.000
2014-09-27 19:00:00,309.606,816.058,196075.747,63.367,2126.708,163939.628,29940.842,634.619,0.022
2014-09-27 19:30:00,298.196,794.894,178644.986,64.967,1621.842,148853.350,28099.444,607.403,0.003
2014-09-27 20:00:00,288.550,773.529,187776.108,36.094,1571.208,158599.792,27563.719,597.590,0.006
2014-09-27 20:30:00,295.323,757.503,171617.228,36.125,1425.017,145188.294,24962.556,588.875,0.025
2014-09-27 21:00:00,288.549,768.364,167432.861,28.175,1278.553,141110.067,25010.864,591.169,0.353
2014-09-27 21:30:00,277.376,716.300,172119.633,48.917,1394.156,145242.456,25428.922,558.175,0.047
2014-09-27 22:00:00,232.039,597.222,150623.697,38.281,1034.489,126853.825,22692.122,457.028,0.014
2014-09-27 22:30:00,197.555,517.447,142881.147,68.647,795.572,122845.692,19166.206,392.158,0.003
2014-09-27 23:00:00,158.287,386.039,146001.594,99.244,748.800,127222.183,17926.442,294.986,0.003
2014-09-27 23:30:00,107.042,262.539,150505.578,30.294,518.961,133638.608,16312.850,196.289,0.003
2014-09-28 00:00:00,85.333,186.061,121199.300,16.481,451.469,107159.561,13567.161,135.836,0.000
2014-09-28 00:30:00,57.577,133.122,91610.992,3.922,484.903,81193.250,9924.189,96.886,0.003
2014-09-28 01:00:00,37.858,92.317,86137.058,6.678,343.614,77511.922,8270.283,69.667,0.000
2014-09-28 01:30:00,26.201,68.006,54025.894,5.664,106.175,47741.161,6168.333,52.569,0.000
2014-09-28 02:00:00,26.213,56.241,45187.814,3.194,66.872,40094.658,5019.444,42.479,0.000
2014-09-28 02:30:00,14.614,41.111,46696.531,1.069,53.553,42008.456,4629.989,31.694,0.000
2014-09-28 03:00:00,15.988,37.375,33243.181,1.014,75.364,29193.000,3970.306,29.203,0.003
2014-09-28 03:30:00,12.843,26.594,24906.492,1.006,65.622,21431.400,3405.000,21.231,0.000
2014-09-28 04:00:00,8.912,23.400,18595.967,1.181,32.692,15825.742,2732.942,18.136,0.000
2014-09-28 04:30:00,7.576,22.069,16086.106,1.142,32.978,13857.464,2191.075,16.025,0.000
2014-09-28 05:00:00,6.332,16.267,18910.858,0.728,27.217,16498.058,2381.456,11.264,0.000
2014-09-28 05:30:00,7.395,17.781,18267.128,0.986,42.114,15658.642,2561.947,12.881,0.000
2014-09-28 06:00:00,11.206,30.017,29054.139,6.447,71.067,25344.106,3627.956,22.553,0.000
2014-09-28 06:30:00,18.607,55.650,55232.439,12.553,209.875,46711.175,8294.092,40.575,0.006
2014-09-28 07:00:00,37.326,107.689,83037.669,22.467,262.581,66930.114,15817.569,80.667,0.064
2014-09-28 07:30:00,68.129,190.419,118509.431,25.261,497.797,97837.475,20143.647,140.661,0.003
2014-09-28 08:00:00,117.060,324.819,159230.653,89.686,1188.206,130189.886,27757.578,244.250,0.000
2014-09-28 08:30:00,201.361,559.214,210559.617,63.789,1631.428,172579.592,36279.608,420.208,0.003
2014-09-28 09:00:00,322.591,869.061,209886.619,58.833,1593.022,168802.206,39427.211,668.606,0.000
2014-09-28 09:30:00,423.065,1128.506,215941.831,48.911,1795.444,176015.822,38076.472,871.036,0.117
2014-09-28 10:00:00,487.967,1283.525,235112.256,59.844,2305.692,192829.781,39911.733,986.178,0.017
2014-09-28 10:30:00,520.458,1352.208,242930.344,45.967,2375.125,200338.806,40165.294,1052.733,0.003
2014-09-28 11:00:00,538.922,1389.469,231760.819,48.381,2297.594,190189.911,39219.642,1070.956,0.025
2014-09-28 11:30:00,520.730,1322.475,229673.683,60.989,1898.067,187182.467,40526.769,1024.897,0.022
2014-09-28 12:00:00,459.037,1188.478,254067.797,52.869,2106.550,213137.781,38765.314,920.753,0.033
2014-09-28 12:30:00,380.612,976.131,273261.489,76.700,2197.922,230499.417,40482.153,758.250,0.008
2014-09-28 13:00:00,344.031,878.256,256226.369,38.969,2111.836,215462.969,38607.142,680.331,0.017
2014-09-28 13:30:00,370.597,978.775,247441.728,69.833,2170.194,211170.908,34025.619,759.925,0.033
2014-09-28 14:00:00,435.991,1147.444,232925.644,153.806,2134.186,195943.567,34688.722,888.592,0.053
2014-09-28 14:30:00,482.743,1250.875,223128.003,47.553,2223.347,186265.328,34586.606,981.672,0.000
2014-09-28 15:00:00,513.161,1314.042,229119.961,142.761,2436.161,192563.389,33972.450,1020.622,0.011
2014-09-28 15:30:00,519.269,1339.183,233028.731,88.442,2442.164,195724.792,34768.056,1040.589,0.064
2014-09-28 16:00:00,528.933,1371.803,238205.211,53.397,2373.572,198676.797,37096.008,1064.681,0.028
2014-09-28 16:30:00,549.311,1407.419,229690.875,140.219,1998.447,192939.281,34607.603,1096.814,0.011
2014-09-28 17:00:00,535.363,1393.411,248885.686,173.525,2068.503,208015.228,38623.228,1082.411,0.006
2014-09-28 17:30:00,545.604,1392.356,228537.861,85.808,2308.406,186800.428,39337.753,1070.314,0.008
2014-09-28 18:00:00,499.933,1308.969,212623.625,150.086,2456.931,175801.825,34209.389,1002.903,0.003
2014-09-28 18:30:00,419.691,1038.808,200689.389,69.856,1850.992,167198.206,31564.972,810.481,0.014
2014-09-28 19:00:00,327.666,856.706,179770.256,53.100,1370.072,149506.111,28835.744,676.144,0.008
2014-09-28 19:30:00,306.579,814.100,182121.944,20.156,1075.369,154724.989,26296.436,639.814,0.006
2014-09-28 20:00:00,306.164,818.578,172083.756,15.742,1345.375,145438.506,25278.950,634.433,0.008
2014-09-28 20:30:00,308.924,791.281,178093.364,57.225,1300.678,147956.856,28773.533,614.869,0.003
2014-09-28 21:00:00,305.866,778.789,177551.892,113.422,1472.467,149502.533,26458.294,602.800,0.014
2014-09-28 21:30:00,273.020,717.367,171819.453,36.569,1382.486,144122.961,26272.447,555.900,0.006
2014-09-28 22:00:00,255.089,630.789,159517.939,53.217,1305.522,133017.733,25136.508,483.064,0.000
2014-09-28 22:30:00,185.970,500.914,160092.750,13.489,878.928,135736.286,23459.111,383.431,0.000
2014-09-28 23:00:00,141.092,359.422,161808.650,86.181,632.683,138545.028,22539.878,279.633,0.003
2014-09-28 23:30:00,119.319,254.686,151695.144,36.272,418.011,132327.064,18908.911,199.983,0.000
2014-09-29 00:00:00,77.973,178.164,126775.861,27.525,290.344,112355.436,14097.783,141.058,0.000
2014-09-29 00:30:00,57.188,122.208,100708.756,6.089,245.286,89157.453,11295.239,97.322,0.003
2014-09-29 01:00:00,42.052,93.228,88332.494,11.217,166.806,79297.086,8852.731,71.100,0.000
2014-09-29 01:30:00,30.480,67.278,67116.547,2.344,77.819,59869.692,7162.225,51.314,0.000
2014-09-29 02:00:00,16.980,47.622,63284.122,0.894,63.797,57139.228,6076.839,35.969,0.006
2014-09-29 02:30:00,15.783,44.075,54058.839,24.444,56.228,48629.158,5345.600,33.019,0.000
2014-09-29 03:00:00,15.793,32.061,38407.892,0.400,33.661,33001.514,5368.953,25.125,0.000
2014-09-29 03:30:00,10.513,29.261,30280.703,0.131,95.025,25064.231,5118.053,22.078,0.000
2014-09-29 04:00:00,9.484,22.739,28172.728,0.069,32.858,23009.408,5127.153,17.008,0.000
2014-09-29 04:30:00,7.977,17.233,20086.172,0.067,27.606,15878.828,4176.703,12.806,0.000
2014-09-29 05:00:00,6.059,19.650,18653.981,0.625,20.322,14881.122,3748.672,14.592,0.000
2014-09-29 05:30:00,7.696,18.664,23284.061,1.747,79.872,19252.150,3946.861,13.831,0.000
2014-09-29 06:00:00,10.197,33.261,35074.453,5.842,117.967,30550.636,4395.492,24.350,0.000
2014-09-29 06:30:00,18.926,53.758,59017.378,6.756,99.292,51044.569,7861.931,40.986,0.000
2014-09-29 07:00:00,42.838,119.639,89173.175,17.925,222.464,77054.836,11872.939,89.608,0.003
2014-09-29 07:30:00,69.111,193.247,112869.286,22.361,514.778,96442.664,15884.278,145.164,0.025
2014-09-29 08:00:00,115.442,316.303,155883.008,127.481,1291.914,132070.494,22387.953,241.914,0.003
2014-09-29 08:30:00,203.495,549.286,204078.464,122.583,1523.569,173902.897,28524.183,419.967,0.011
2014-09-29 09:00:00,322.176,871.472,226845.928,85.544,1868.536,190418.397,34468.256,672.033,0.003
2014-09-29 09:30:00,422.184,1112.117,230510.594,80.742,2651.217,192403.492,35369.942,863.150,0.019
2014-09-29 10:00:00,486.210,1280.039,244873.553,61.869,2810.358,205061.364,36934.561,986.111,0.003
2014-09-29 10:30:00,522.503,1357.194,255018.444,50.347,2657.528,210242.414,42062.847,1043.417,0.008
2014-09-29 11:00:00,563.232,1463.792,241403.156,49.503,2750.111,198845.511,39752.789,1132.814,0.003
2014-09-29 11:30:00,544.938,1396.153,226559.058,59.194,2600.744,186636.467,37257.403,1085.644,0.017
2014-09-29 12:00:00,506.731,1305.523,244684.189,66.025,2937.925,205955.533,35719.494,1007.231,0.075
2014-09-29 12:30:00,412.420,1066.356,269130.653,74.094,2596.892,228767.806,37686.647,824.981,0.047
2014-09-29 13:00:00,378.354,962.594,256666.869,53.064,2353.269,217455.653,36799.742,750.150,0.008
2014-09-29 13:30:00,404.504,1062.391,265570.344,183.000,2228.039,225113.044,38041.014,825.834,0.025
2014-09-29 14:00:00,477.609,1228.867,255925.511,92.375,2459.069,213527.006,39841.769,958.067,0.022
2014-09-29 14:30:00,509.347,1306.103,261748.089,85.667,2665.311,216776.958,42214.839,1016.006,0.008
2014-09-29 15:00:00,531.787,1381.992,266383.142,65.231,2658.756,225179.753,38474.192,1075.372,0.042
2014-09-29 15:30:00,547.667,1424.714,272753.131,71.708,2405.781,232278.997,37991.394,1105.217,0.031
2014-09-29 16:00:00,548.727,1417.211,271741.025,68.986,2374.914,228273.769,41017.981,1107.989,0.031
2014-09-29 16:30:00,553.044,1426.886,252305.003,92.378,2246.000,214609.286,35351.922,1111.636,0.008
2014-09-29 17:00:00,558.546,1421.817,256946.839,43.303,2195.244,219432.000,35271.125,1106.747,0.017
2014-09-29 17:30:00,551.447,1426.744,258018.736,58.183,2244.144,221790.358,33920.761,1106.125,0.069
2014-09-29 18:00:00,521.635,1339.727,235418.331,107.192,2550.472,199097.092,33658.411,1040.457,0.006
2014-09-29 18:30:00,431.585,1117.200,216591.486,56.164,1956.539,183968.431,30605.125,858.664,0.000
2014-09-29 19:00:00,350.785,917.722,190719.867,20.767,1438.744,161452.769,27802.467,711.675,0.047
2014-09-29 19:30:00,337.852,875.061,174980.969,16.125,1242.800,147036.792,26680.156,682.947,0.100
2014-09-29 20:00:00,327.158,841.667,186591.214,14.197,1257.397,159697.678,25616.897,651.019,0.256
2014-09-29 20:30:00,319.587,863.794,167124.475,20.428,896.431,142045.706,24156.867,662.917,0.253
2014-09-29 21:00:00,320.725,860.892,160826.847,28.389,1091.525,134726.872,24975.036,658.578,0.797
2014-09-29 21:30:00,299.690,784.144,174156.033,15.867,1077.219,148271.064,24786.769,603.672,0.006
2014-09-29 22:00:00,258.611,678.339,162951.344,30.139,1169.931,137774.192,23972.131,514.539,0.000
2014-09-29 22:30:00,206.368,551.747,162637.864,31.331,1016.317,140536.019,21049.336,416.314,0.000
2014-09-29 23:00:00,172.964,406.992,160352.797,42.369,856.581,140112.903,19336.058,308.367,0.000
2014-09-29 23:30:00,121.687,292.308,159492.631,26.592,785.558,140172.303,18503.378,213.492,0.000
2014-09-30 00:00:00,80.509,184.147,142030.081,61.233,524.103,125111.011,16329.094,139.800,0.003
